Accession	Term	experimental evidence	biotype	life cycle stage	Sample Type	Curator (ORCID)	PMID	Date
dd_Smed_v4_1440_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:22 2020
dd_Smed_v4_919_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:22 2020
dd_Smed_v4_6859_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:22 2020
dd_Smed_v4_9049_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:22 2020
dd_Smed_v4_1083_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:22 2020
dd_Smed_v4_798_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:22 2020
dd_Smed_v4_6834_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:22 2020
dd_Smed_v4_17143_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:22 2020
dd_Smed_v4_1497_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:22 2020
dd_Smed_v4_2875_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:22 2020
dd_Smed_v4_11521_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:22 2020
dd_Smed_v4_1417_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:22 2020
dd_Smed_v4_205_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:22 2020
dd_Smed_v4_2594_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:22 2020
dd_Smed_v4_3879_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:22 2020
dd_Smed_v4_5762_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:22 2020
dd_Smed_v4_762_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_3565_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_11115_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_37_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_90_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_62_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_296_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_14610_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_210_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_1683_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_127_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_30_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_850_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_1103_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_7195_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_1139_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_259_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_242_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_1387_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_2246_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_9354_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_228_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_2177_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_52_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_100_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_250_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_269_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_659_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_12_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_14159_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_149_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_290_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_297_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_258_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_195_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_141_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_128_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_96_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_156_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_134_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_206_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_211_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_268_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_174_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_10038_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_84_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_95_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_2466_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
dd_Smed_v4_556_0_1	PLANA:0007566: non-ciliated neuron	ECO:0001560	PLANA:0000024	PLANA:0004504	PLANA:0002138	0000-0003-2569-1939	29674431	Sun Oct 25 17:41:23 2020
